,place_id,name,formatted_address,rating,user_ratings_total,types,geometry
0,ChIJzegiOJbv3IARFioRxtafaFE,"Orange County Child Neurology, Dr. Melissa Przeklasa Auth MD Pediatric Neurologist","30131 Town Center Dr Suite 195, Laguna Niguel, CA 92677, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 33.5255286, 'lng': -117.7148862}"
0,ChIJV9SrGJNRwokR-nLpDEx-b3c,Children’s Specialized Hospital - Bayonne - Outpatient Center,"815 Broadway, Bayonne, NJ 07002, USA",3,2,"['hospital', 'point_of_interest', 'establishment']","{'lat': 40.6752622, 'lng': -74.1090135}"
0,ChIJfc1C0ftRwokRvmwliaXkcMg,"Infinite Therapy Solutions, LLP","237 Ave E, Bayonne, NJ 07002, USA",4.8,25,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 40.6617149, 'lng': -74.1171255}"
0,ChIJpcZ8UQVu3okRWqrxN1eZLhk,Autism Society of America,"433 State St, Schenectady, NY 12305, USA",4.3,3,"['point_of_interest', 'establishment']","{'lat': 42.81303090000001, 'lng': -73.9412488}"
0,ChIJf4J3m9jcI4gRPh5Ou_M3Bc8,"Autism Centers of Michigan, Saginaw","5703 Bay Rd, Saginaw, MI 48604, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 43.490934, 'lng': -83.974006}"
0,ChIJ5anYmTDCI4gR1blWGbceAZM,Training & Treatment Innovations,"304 S Niagara St, Saginaw, MI 48602, USA",4.2,6,"['health', 'point_of_interest', 'establishment']","{'lat': 43.4146861, 'lng': -83.9645039}"
0,ChIJac-Lr2DFI4gRFlb-lBz-Bm4,Spectrum Autism Center,"add, Paw Paw, Location, 3949 N River Rd, Freeland, MI 48623, United States",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 43.465692, 'lng': -84.09665299999999}"
0,ChIJo2c5z8CX-IcRMWgFgZIfmMw,Autism and Behavior Center,"919 S Hillcrest Pkwy, Altoona, WI 54720, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 44.793157, 'lng': -91.42940890000001}"
0,ChIJ3aF8zoW9-IcRgycRKZEJTG8,Wisconsin Early Autism Project,"2125 Heights Dr # 2F, Eau Claire, WI 54701, USA",1,1,"['health', 'point_of_interest', 'establishment']","{'lat': 44.7957437, 'lng': -91.5152829}"
0,ChIJfxmb4xS9-IcRGL0FH_FZ0qw,Eau Claire Academy,"550 N Dewey St, Eau Claire, WI 54703, USA",2.4,28,"['health', 'point_of_interest', 'establishment']","{'lat': 44.8201019, 'lng': -91.5004402}"
0,ChIJ-_hk8isls1IRLHpIUar8t5k,Fraser Coon Rapids,"9120 Springbrook Dr NW, Coon Rapids, MN 55433, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 45.1359179, 'lng': -93.2751876}"
0,ChIJh1CVcSols1IRfQIrF9u53GU,Therapy Connections For Kids,"300 Coon Rapids Blvd NW, Coon Rapids, MN 55433, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 45.1396149, 'lng': -93.27602689999999}"
0,ChIJ_49q3Cwws1IRy9UwuGM9Uug,Helena Autism Therapy Center,"5301 E River Rd Service Road, Fridley, MN 55421, USA",4.2,5,"['health', 'point_of_interest', 'establishment']","{'lat': 45.0660102, 'lng': -93.2786225}"
0,ChIJ9-rxSUHKBYgRXBm7p9gjZw0,Maplegrove Treatment Center,"1455 S 97th St, West Allis, WI 53214, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0151779, 'lng': -88.0336579}"
0,ChIJ-zVdJ4YPBYgRXu6NfqZbyXA,Healthy Connections LLC,"2448 S 102nd St #270, West Allis, WI 53227, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.99951679999999, 'lng': -88.0412364}"
0,ChIJcfblLhAbBYgRtWOOAFPG3rM,Autism Treatment For Children,"2665 S Moorland Rd, New Berlin, WI 53151, USA",5,3,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 42.996655, 'lng': -88.10917649999999}"
0,ChIJC9t77dkFBYgRcIv6TaWEROU,Wisconsin Early Autism Project,"150 North Sunny Slope Road #100, Brookfield, WI 53005, USA",4.4,7,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0315895, 'lng': -88.0855016}"
0,ChIJ-xqYjKMaBYgRgvtfj0A6ph8,The Richardson School,"6753 W Rogers St, West Allis, WI 53219, USA",3,1,"['point_of_interest', 'school', 'establishment']","{'lat': 43.0078132, 'lng': -87.99711789999999}"
0,ChIJAcw63EMGBYgRaOjblrgDMFM,Caravel Autism Health,"330 S Executive Dr #210, Brookfield, WI 53005, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0286351, 'lng': -88.1125461}"
0,ChIJn9EbE5vRRIYRTjAc9K4WyPI,Children's Autism Center,"1516 E Palm Valley Blvd Bldg C, Round Rock, TX 78664, United States",4.4,7,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 30.519288, 'lng': -97.661891}"
0,ChIJSxVsodrRRIYRwnyQ2off6rs,The Shape of Behavior,"1510 Greenlawn Blvd, Round Rock, TX 78664, USA",4,1,"['hospital', 'point_of_interest', 'establishment']","{'lat': 30.4968894, 'lng': -97.6659328}"
0,ChIJg1tpoM3RRIYRzvhLTzHhfa8,Empower Therapy Center,"1250 A.W. Grimes Blvd, Round Rock, TX 78664, USA",4,4,"['point_of_interest', 'establishment']","{'lat': 30.50011499999999, 'lng': -97.65759109999999}"
0,ChIJo0d-G27SRIYRNXQw9qlceCM,Action Behavior Centers,"15930 Great Oaks Dr, Round Rock, TX 78681, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.4948814, 'lng': -97.7262107}"
0,ChIJITTGoFnKRIYRpFL0Zre7lYY,Central Texas Autism Center,"3006 Bee Cave Rd, Austin, TX 78746, USA",5,6,"['health', 'point_of_interest', 'establishment']","{'lat': 30.271446, 'lng': -97.792982}"
0,ChIJD82Zx3jLRIYR1yTXPlqgr9M,Center for Autism & Related Disorders,"9390 Research Blvd #100, Austin, TX 78759, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 30.3833739, 'lng': -97.7433903}"
0,ChIJgfjN_4zRRIYR0Vf5Nqe2FaM,Round Rock Children’s Therapy Center,"11 Galloping Rd, Round Rock, TX 78681, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.51636319999999, 'lng': -97.69046689999999}"
0,ChIJUzgxot7MRIYRqyrYw5wfTyo,First Leap,"9901 North Capital of Texas Highway #250, Austin, TX 78759, United States",5,5,"['health', 'point_of_interest', 'establishment']","{'lat': 30.3897956, 'lng': -97.7399063}"
0,ChIJa2NeEBfRRIYRMqqqCVW04XA,North Austin Music Therapy,"917 Mohican St, Round Rock, TX 78665, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.5515492, 'lng': -97.66786669999999}"
0,ChIJi5dO6K7aRIYRqJEpZ_hxTtc,Emerson Academy Child Development Center,"1 Valley View Dr, Round Rock, TX 78664, USA",3.4,13,"['point_of_interest', 'school', 'establishment']","{'lat': 30.49794799999999, 'lng': -97.60453299999999}"
0,ChIJPxdEs_fLRIYR1h8Y4f59ICo,Action Behavior Centers,"2100 Kramer Ln #150, Austin, TX 78758, USA",4.7,14,"['health', 'point_of_interest', 'establishment']","{'lat': 30.39028, 'lng': -97.7122559}"
0,ChIJ6XU2J_JG2YkREvvcj8t0LP0,Kelberman Center,"2608 Genesee St, Utica, NY 13502, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 43.079346, 'lng': -75.276682}"
0,ChIJnybDMiZH2YkRunPIenuValk,ADHD & Autism Psychological Services and Advocacy PLLC,"122 Business Park Dr #1, Utica, NY 13502, USA",4.1,9,"['health', 'point_of_interest', 'establishment']","{'lat': 43.092076, 'lng': -75.284539}"
0,ChIJWSa8fUNnQoYR0n22H82aS6A,Branch of Hope Childrens Therapy,"2911-A N Azalea St, Victoria, TX 77901, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 28.8201899, 'lng': -96.98985030000001}"
0,ChIJlXXZICtnQoYRTgiqEXn_6pg,Zoom Physical Therapy,"2806 N Main St, Victoria, TX 77901, USA",4.9,12,"['health', 'point_of_interest', 'establishment']","{'lat': 28.820793, 'lng': -97.005779}"
0,ChIJS0nSgjtnQoYRlQw3NIPl7Ao,"Building Kid Steps, LLC","4208 Retama Cir, Victoria, TX 77901, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 28.8331163, 'lng': -96.9913768}"
0,ChIJYecizyBnQoYR4KhB9vgeycw,The Vine School,"2911-D N Azalea St, Victoria, TX 77901, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 28.82043269999999, 'lng': -96.9901793}"
0,ChIJZavjmd1mQoYRWjCKfzRe_fM,Arbor Academy,"105 W Stayton Ave, Victoria, TX 77901, USA",0,0,"['point_of_interest', 'school', 'establishment']","{'lat': 28.803317, 'lng': -97.004925}"
0,ChIJvY7QhGN5j4ARbJKU1o8W86w,"Speech Goals Speech Therapy, Inc.","1265 Mission Rd, South San Francisco, CA 94080, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.6631473, 'lng': -122.4417293}"
0,ChIJp8o2lWSej4ARB-NrzEJuMWU,Center For Autism & Related Disorders,"800 S Claremont St #108, San Mateo, CA 94402, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.5632958, 'lng': -122.3178101}"
0,ChIJ208LdSnDrokRdFAGIjnPPpY,"Behavior Consultation & Psychological Services, PLLC","3851 Dunhagan Rd Suite 102, Greenville, NC 27858, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 35.563748, 'lng': -77.38423999999999}"
0,ChIJy1j9Sn_nrokRWN1NNamks_Q,Autism Society of North Carolina,"2045 Eastgate Dr Suite C, Greenville, NC 27858, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 35.59731, 'lng': -77.33125600000001}"
0,ChIJx75xDSnDrokR8zlPBSXpPcE,Greenville Teacch Center,"108 W Fire Tower Rd, Winterville, NC 28590, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 35.552252, 'lng': -77.385865}"
0,ChIJk1QJg0zdrokRFNZeRfvcKKk,"Priorities ABA, PLLC","308 SE Greenville Blvd., Suite B1, Greenville, NC 27858, United States",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 35.5809734, 'lng': -77.3760686}"
0,ChIJo1sNGk3drokR_IjYsSXAegw,Autism Society of NC Advocates,"2045 Eastgate Dr Suite C, Greenville, NC 27858, USA",4,1,"['point_of_interest', 'establishment']","{'lat': 35.5842235, 'lng': -77.3763697}"
0,ChIJe_aWIlLdrokRiIpCsfFuS8A,Psychological & Sch Services,"300 E Arlington Blvd, Greenville, NC 27858, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 35.5869732, 'lng': -77.3733487}"
0,ChIJ-dTBIim80ocRSa5cf4yyfeg,"Arkansas Families First, LLC","4004 McCain Blvd Ste 203, North Little Rock, AR 72116, USA",4.1,7,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 34.7899705, 'lng': -92.2275719}"
0,ChIJgdfqDnu70ocRIqnoFv_sPbA,The Arkansas Autism Resource & Outreach Center,"322 S Main St #501, Little Rock, AR 72201, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 34.7454367, 'lng': -92.2712334}"
0,ChIJOwWeaWq-0ocRmky35Pe7r1w,"Adam H. Benton, PhD","4004 McCain Blvd #203, North Little Rock, AR 72116, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.7898926, 'lng': -92.2276461}"
0,ChIJy8chmlGi0ocRmo4YTliQ1do,Pediatrics Plus - Maumelle,"4901 Northshore Dr, North Little Rock, AR 72118, USA",4,4,"['physiotherapist', 'health', 'point_of_interest', 'school', 'establishment']","{'lat': 34.8054564, 'lng': -92.3525211}"
0,ChIJDaxNQUW70ocRV9SHeMuhUv8,Arkansas Autism Alliance,"13 Children's Way, Little Rock, AR 72202, USA",0,0,"['hospital', 'point_of_interest', 'establishment']","{'lat': 34.7405135, 'lng': -92.2916202}"
0,ChIJAVquwyAg2YgRqebwW1T19uU,Chrysalis ABA Therapy,"5180 W Atlantic Ave #114, Delray Beach, FL 33484, USA",4.6,9,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4560438, 'lng': -80.1248504}"
0,ChIJZ0afiy3g2IgRM0NcP1lYd1k,Autism ABA Monarch Behavior Analysis LLC - Autism Therapy,"4800 N Federal Hwy #101d, Boca Raton, FL 33431, USA",5,6,"['health', 'point_of_interest', 'establishment']","{'lat': 26.392603, 'lng': -80.075878}"
0,ChIJK6VHIcff2IgRSHxYOt0xSjg,ORCCA Hyperbaric Oxygen,"525 NE 3rd Ave, Delray Beach, FL 33444, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4711145, 'lng': -80.0691643}"
0,ChIJM6dglsjh2IgRbuMJ6w_B4dc,Center For Autism & Related Disorders,"300 Yamato Rd, Boca Raton, FL 33431, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 26.3936237, 'lng': -80.0798757}"
0,ChIJG7Vifcbf2IgRMLCIcSCXOJU,Wayside House,"378 NE 6th Ave, Delray Beach, FL 33483, USA",4.2,15,"['health', 'point_of_interest', 'establishment']","{'lat': 26.468628, 'lng': -80.067511}"
0,ChIJDxZMgDwg2YgRVCFDRprmVSg,RECO Intensive,"140 NE 4th Ave, Delray Beach, FL 33483, USA",5,107,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4641784, 'lng': -80.069448}"
0,ChIJzzsqZW3f2IgR2umIMbEwXww,Bethesda Hospital East,"2815 S Seacrest Blvd, Boynton Beach, FL 33435, USA",2.9,194,"['hospital', 'health', 'point_of_interest', 'establishment']","{'lat': 26.5046638, 'lng': -80.06978529999999}"
0,ChIJDwO5nW7f2IgR3fM5nq2Vc2I,FYZICAL Therapy & Balance Centers,"1903 S Congress Ave Suite 100, Boynton Beach, FL 33426, USA",4.5,22,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 26.510677, 'lng': -80.091641}"
0,ChIJfbtgIeTY2IgRtnw3jCUGow4,The Beaches Treatment Center,"1111 Hypoluxo Rd, Lantana, FL 33462, USA",4.3,22,"['health', 'point_of_interest', 'establishment']","{'lat': 26.5726096, 'lng': -80.0607193}"
0,ChIJ-QeHtvEp2YgRNrip1e9Cm7U,Mountaineers School of Autism,"7408, 1340 Kenwood Rd, West Palm Beach, FL 33401, United States",5,20,"['point_of_interest', 'school', 'establishment']","{'lat': 26.6941845, 'lng': -80.069458}"
0,ChIJo4bBxkvW3ocRJImZ8T3EzRs,Center For Autism Education,"4134 Old Mill Pkwy, St Peters, MO 63376, USA",0,0,"['point_of_interest', 'school', 'establishment']","{'lat': 38.7896012, 'lng': -90.57334689999999}"
0,ChIJA1ChnxQt34cRROc04rsN_HY,Mercy Kids Autism Center,"12680 Olive Blvd, St. Louis, MO 63141, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 38.6781494, 'lng': -90.47040679999999}"
0,ChIJ39kDZXMp34cRDeuwzT0FThs,St Louis Regional Center For,"22 Marr Ln, St Charles, MO 63303, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 38.7546214, 'lng': -90.55833349999999}"
0,ChIJU40cm0cp34cRpORSAG67JNY,Behavior Solutions,"44 Portwest Ct, St Charles, MO 63303, USA",2,4,"['point_of_interest', 'establishment']","{'lat': 38.755762, 'lng': -90.53716999999999}"
0,ChIJfURXMEUo34cRObSI7y7h2A4,United Services Early Childhood,"4140 Old Mill Pkwy, St Peters, MO 63376, USA",4.2,5,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 38.789574, 'lng': -90.573549}"
0,ChIJjc8iYPEo34cRnhwMmRJcQDM,Easter Seals Midwest - St. Charles,"17A Point W Blvd, St Charles, MO 63301, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 38.793029, 'lng': -90.5576157}"
0,ChIJQdeKcvUo34cRgxmI2Ay0u70,Quest Day Treatment,"3747 Harry S Truman Blvd, St Charles, MO 63301, USA",2.3,3,"['local_government_office', 'point_of_interest', 'establishment']","{'lat': 38.795783, 'lng': -90.5623894}"
0,ChIJwZhxhLTV2IcRaXYMOBNS5c0,MO-FEAT (Missouri Families for Effective Autism Treatment),"15455 Manchester Rd #3685, Ballwin, MO 63022, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 38.593564, 'lng': -90.56558199999999}"
0,ChIJRS-UKGUphYAR1jOGTW08rJ0,Center for Autism & Related Disorders,"1947 Galileo Ct Suite 101, Davis, CA 95618, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 38.5425148, 'lng': -121.7283627}"
0,ChIJfUraH-079ocRBMAyCDp2i1Y,Partners In Excellence,"14301 Ewing Ave, Burnsville, MN 55306, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 44.7447824, 'lng': -93.32646729999999}"
0,ChIJ22PKOr3IJIgRcMxTR3omlTM,The Brain Training Center,"123 S Main St #100A, Royal Oak, MI 48067, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.48921, 'lng': -83.14393}"
0,ChIJ_fvf0zPGJIgRepVOZycQAqs,Judson Center,"6515, 4410 W 13 Mile Rd, Royal Oak, MI 48073, United States",4.4,31,"['health', 'point_of_interest', 'establishment']","{'lat': 42.518755, 'lng': -83.20282399999999}"
0,ChIJj36QUPuw54kRo1eDGV-g_Do,Innovative Autism Services LLC,"56 W Main St, Plainville, CT 06062, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 41.6708192, 'lng': -72.8692095}"
0,ChIJxdES0TK654kRSnTx4kXLkf8,Wheeler Family Health & Wellness Center,"10 N Main St, Bristol, CT 06010, USA",5,6,"['hospital', 'health', 'point_of_interest', 'establishment']","{'lat': 41.6709574, 'lng': -72.9453027}"
0,ChIJv9-jN4HFwoARfXFuWdwuR24,California Psychcare Inc,"1111 Corporate Center Dr # 304, Monterey Park, CA 91754, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0501651, 'lng': -118.1641734}"
0,ChIJf3B9hGDFwoARCIWQdIT734w,People's Care,"435 De La Fuente St, Monterey Park, CA 91755, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.056771, 'lng': -118.1360705}"
0,ChIJAVquwyAg2YgRqebwW1T19uU,Chrysalis ABA Therapy,"5180 W Atlantic Ave #114, Delray Beach, FL 33484, USA",4.6,9,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4560438, 'lng': -80.1248504}"
0,ChIJK6VHIcff2IgRSHxYOt0xSjg,ORCCA Hyperbaric Oxygen,"525 NE 3rd Ave, Delray Beach, FL 33444, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4711145, 'lng': -80.0691643}"
0,ChIJM6dglsjh2IgRbuMJ6w_B4dc,Center For Autism & Related Disorders,"300 Yamato Rd, Boca Raton, FL 33431, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 26.3936237, 'lng': -80.0798757}"
0,ChIJG7Vifcbf2IgRMLCIcSCXOJU,Wayside House,"378 NE 6th Ave, Delray Beach, FL 33483, USA",4.2,15,"['health', 'point_of_interest', 'establishment']","{'lat': 26.468628, 'lng': -80.067511}"
0,ChIJky-nzu0f2YgRu-Fx9Y5h5Eo,The Center for Treatment of Anxiety and Mood Disorders,"4600 Linton Blvd #320, Delray Beach, FL 33445, USA",5,3,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 26.4388806, 'lng': -80.1153162}"
0,ChIJLbF5it_Y2IgRSdFOP3srLBE,Recreate Life Counseling,"3652 S Seacrest Blvd, Boynton Beach, FL 33435, USA",4.7,22,"['health', 'point_of_interest', 'establishment']","{'lat': 26.491743, 'lng': -80.070976}"
0,ChIJDxZMgDwg2YgRVCFDRprmVSg,RECO Intensive,"140 NE 4th Ave, Delray Beach, FL 33483, USA",5,107,"['health', 'point_of_interest', 'establishment']","{'lat': 26.4641784, 'lng': -80.069448}"
0,ChIJZ0afiy3g2IgRM0NcP1lYd1k,Autism ABA Monarch Behavior Analysis LLC - Autism Therapy,"4800 N Federal Hwy #101d, Boca Raton, FL 33431, USA",5,6,"['health', 'point_of_interest', 'establishment']","{'lat': 26.392603, 'lng': -80.075878}"
0,ChIJMU7IProng4AR7KYlJm_oIg0,Family First,"55 Declaration Dr Suite B, Chico, CA 95973, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 39.7714834, 'lng': -121.8733617}"
0,ChIJcUqlBXfYgoARKwaTCNeUgak,Autism Lifespan,"2418 Cohasset Rd #150, Chico, CA 95926, USA",4.3,7,"['point_of_interest', 'establishment']","{'lat': 39.7588286, 'lng': -121.8426188}"
0,ChIJAbtTdoqt2YgR1xplKNbOdco,Nicole Valdes Ph.D. & Associates P.A. North Miami Psychologist,"12955 Biscayne Blvd Ste 306, North Miami, FL 33181, USA",5,5,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 25.8955784, 'lng': -80.1615085}"
0,ChIJUw4UxVGs2YgR7tZFbAkFsXs,The Victory Center for Autism & Related Disabilities,"18900 NE 25th Ave, Miami, FL 33180, USA",0,0,"['point_of_interest', 'school', 'establishment']","{'lat': 25.949952, 'lng': -80.152237}"
0,ChIJKUvY_Lit2YgR_33ZSlSZgy8,Little Steps Rehabilitation Clinic,"2265 NE 164th St, North Miami Beach, FL 33160, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 25.9271763, 'lng': -80.1551892}"
0,ChIJFeR0kgDZFIgRvWHVlpaz0KI,Applied Therapy & Behavior Services ABA Autism Center Anderson,"2519 E 10th St, Anderson, IN 46012, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.105674, 'lng': -85.64671}"
0,ChIJV8iqlwumfogRTt1ZSQ6zryg,The STAR Center,"1119 Old Humboldt Rd, Jackson, TN 38305, USA",4.6,48,"['point_of_interest', 'establishment']","{'lat': 35.7171714, 'lng': -88.86061149999999}"
0,ChIJs5eUCX2mfogRwvSdbR73nsk,Therapy & Learning Center,"34 Garland Dr, Jackson, TN 38305, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 35.6940268, 'lng': -88.8568061}"
0,ChIJCUt-a_Z6bYgRsttLOebctQc,Hopebridge Autism Therapy Center,"4126 S 7th St, Terre Haute, IN 47802, USA",5,2,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 39.4176747, 'lng': -87.4068116}"
0,ChIJZ2y21khlbYgR1sxgpCpluz4,Applied Behavior Center for Autism - Terre Haute,"1341 Ohio St, Terre Haute, IN 47807, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 39.465461, 'lng': -87.396338}"
0,ChIJpbeehixDfYcRIKsBDX08pCI,Autism Society of the Black Hills,"505 Kansas City St, Rapid City, SD 57701, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 44.0784555, 'lng': -103.2264207}"
0,ChIJOd8gG-lDfYcRO3daXyrZwrU,LifeScape Rapid City,"7110 Jordan Dr, Rapid City, SD 57702, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 44.0154006, 'lng': -103.2468936}"
0,ChIJBSNTGDlbfYcRcMrVHsUDPXg,LMB Therapy,"4447 S Canyon Rd #5, Rapid City, SD 57702, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 44.085403, 'lng': -103.292896}"
0,ChIJYxsiXOwZBogRzL-ybJP8CYA,Mercyhealth Behavioral Health Clinic–Janesville,"903 Mineral Point Ave, Janesville, WI 53548, USA",3.3,6,"['health', 'point_of_interest', 'establishment']","{'lat': 42.6868291, 'lng': -89.0306385}"
0,ChIJ7fvIKCOD44kRQ_eZO5nhyQE,Advocates for Autism of Massachusetts,"217 South St, Waltham, MA 02453, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 42.3687377, 'lng': -71.2511471}"
0,ChIJwfmFDcac44kRXzSN0ENvUWk,Milestones Day School,"410 Totten Pond Rd, Waltham, MA 02451, USA",3.3,4,"['school', 'point_of_interest', 'establishment']","{'lat': 42.39500779999999, 'lng': -71.2544321}"
0,ChIJ24SgDSOD44kRTi6cRNGK9JY,Autism Language Program at Waltham,"Boston Children's at Waltham, 9 Hope Ave, Waltham, MA 02453, USA",0,0,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 42.3691215, 'lng': -71.24950969999999}"
