,place_id,formatted_phone_number,website,opening_hours,name,adr_address
0,ChIJK3Z3ZZccE4gR2VK6SaH-O5k,(765) 447-3800,http://www.littlestarcenter.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 4:00 PM', 'Tuesday: 8:30 AM – 4:00 PM', 'Wednesday: 8:30 AM – 4:00 PM', 'Thursday: 8:30 AM – 4:00 PM', 'Friday: 8:30 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Little Star Center Lafayette,"<span class=""street-address"">3922 Mezzanine Dr</span>, <span class=""locality"">Lafayette</span>, <span class=""region"">IN</span> <span class=""postal-code"">47905</span>, <span class=""country-name"">USA</span>"
0,ChIJ_47ks8kcE4gR4xHt4vzLGbA,(765) 448-4220,http://www.tcharrisschool.com/,,T.C. Harris School,"<span class=""street-address"">3700 Rome Dr</span>, <span class=""locality"">Lafayette</span>, <span class=""region"">IN</span> <span class=""postal-code"">47905-4489</span>, <span class=""country-name"">USA</span>"
0,ChIJWxVdd9wjxokREIKT54ydj8o,(717) 735-1920,https://www.wellspanphilhaven.org/Programs-and-Services/Center-for-Autism-and-Developmental-Disabilities/Program-Overview?utm_source=google-my-business&utm_medium=knowledge-panel&utm_campaign=website-link-cadd,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Center for Autism and Developmental Disabilities (CADD),"<span class=""street-address"">1886 Rohrerstown Rd</span>, <span class=""locality"">Lancaster</span>, <span class=""region"">PA</span> <span class=""postal-code"">17601</span>, <span class=""country-name"">USA</span>"
0,ChIJVVWVdEdaDogRUxaHXI8f6Wc,(312) 882-1024,http://www.gbcaba.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:30 PM', 'Tuesday: 8:00 AM – 5:30 PM', 'Wednesday: 8:00 AM – 5:30 PM', 'Thursday: 8:00 AM – 5:30 PM', 'Friday: 8:00 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",GBC aba,"<span class=""street-address"">101 Royce Rd</span>, <span class=""locality"">Bolingbrook</span>, <span class=""region"">IL</span> <span class=""postal-code"">60440</span>, <span class=""country-name"">USA</span>"
0,ChIJXez_X70yx4kRfxIMJhGDmsM,(856) 794-5300,http://www.elwyn.org/,,Elwyn,"<span class=""street-address"">1667 E Landis Ave</span>, <span class=""locality"">Vineland</span>, <span class=""region"">NJ</span> <span class=""postal-code"">08361-2942</span>, <span class=""country-name"">USA</span>"
0,ChIJjVZXYuy5D4gRKkVK3E7Aj9Y,(224) 612-8338,http://cameloteducation.org/our-schools/therapeutic-day-schools/camelot-tds-of-mount-prospect,,Camelot of Mount Prospect,"<span class=""street-address"">580 Slawin Ct</span>, <span class=""locality"">Mt Prospect</span>, <span class=""region"">IL</span> <span class=""postal-code"">60056</span>, <span class=""country-name"">USA</span>"
0,ChIJzRvYzCO6D4gR0jL8YXByfac,(847) 618-5400,http://www.nch.org/location-contact-info/immediate-care/nch-immediate-care-at-mount-prospect,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 8:00 AM – 6:00 PM', 'Sunday: 8:00 AM – 6:00 PM']}",Northwest Community Healthcare Immediate Care at Mount Prospect,"<span class=""street-address"">199 W Rand Rd</span>, <span class=""locality"">Mt Prospect</span>, <span class=""region"">IL</span> <span class=""postal-code"">60056</span>, <span class=""country-name"">USA</span>"
0,ChIJK76OGQ3AkIgROyfNtBBBM4I,(850) 416-4681,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Center of The Studer Family Children's Hospital at Sacred Heart,"<span class=""street-address"">5154 Bayou Blvd</span>, <span class=""locality"">Pensacola</span>, <span class=""region"">FL</span> <span class=""postal-code"">32503</span>, <span class=""country-name"">USA</span>"
0,ChIJ-2Cg0k2_kIgR3iZOpjjCFdo,(850) 483-1508,http://www.btectherapy.com/,,"BTEC Behavioral Therapy, Inc.","<span class=""street-address"">1508 W Garden St</span>, <span class=""locality"">Pensacola</span>, <span class=""region"">FL</span> <span class=""postal-code"">32502-4509</span>, <span class=""country-name"">USA</span>"
0,ChIJSSWZx3zAkIgR0J7OyLTqLmc,(850) 434-7171,http://www.autismpensacola.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Pensacola,"<span class=""street-address"">3916 N 10th Ave</span>, <span class=""locality"">Pensacola</span>, <span class=""region"">FL</span> <span class=""postal-code"">32503-2807</span>, <span class=""country-name"">USA</span>"
0,ChIJ3Yr_y1W_kIgRG-R-Ipix5j8,(850) 437-5560,http://easthillacademy.org/,,East Hill Academy,"<span class=""street-address"">635 W Garden St</span>, <span class=""locality"">Pensacola</span>, <span class=""region"">FL</span> <span class=""postal-code"">32502-4733</span>, <span class=""country-name"">USA</span>"
0,ChIJdbBPELXqkIgRfWwMs3eJFoA,(850) 483-1508,http://www.btectherapy.com/,,BTEC Behavioral Therapy (University Pkwy Office),"<span class=""street-address"">8550 University Pkwy</span>, <span class=""locality"">Pensacola</span>, <span class=""region"">FL</span> <span class=""postal-code"">32514</span>, <span class=""country-name"">USA</span>"
0,ChIJw9SiB4WZhYARC_KboQ5Ds7E,(888) 220-3466,http://paradigmsanfrancisco.com/,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",Teen Mental Health Treatment - Paradigm San Francisco,"<span class=""street-address"">366 Margarita Dr</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94901-2330</span>, <span class=""country-name"">USA</span>"
0,ChIJfesV2PaZhYART4ejCY4q4UU,(628) 253-0004,http://www.baysidemarin.com/?utm_source=Yext&utm_medium=organic&utm_campaign=listing&utm_term=brand,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",Bayside Marin Treatment Center,"<span class=""street-address"">718 4th St</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94901</span>, <span class=""country-name"">USA</span>"
0,ChIJuzP4n4mXhYARQNxHePJdASY,(415) 472-6622,http://www.anatbanielmethod.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Anat Baniel Method,"<span class=""street-address"">4330 Redwood Hwy # 350</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903-2161</span>, <span class=""country-name"">USA</span>"
0,ChIJC7rDVYSXhYAR6lVArMwSFlw,(415) 526-5300,http://www.lifehouseagency.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","Lifehouse, Inc.","<span class=""street-address"">899 Northgate Dr Suite 500</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903</span>, <span class=""country-name"">USA</span>"
0,ChIJAQCEm-KZhYARLELSDp9hnSI,(415) 300-4055,http://www.wellspringpsychotherapycenter.com/,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 9:00 PM', 'Tuesday: 8:00 AM – 9:00 PM', 'Wednesday: 8:00 AM – 9:00 PM', 'Thursday: 8:00 AM – 9:00 PM', 'Friday: 8:00 AM – 9:00 PM', 'Saturday: 8:00 AM – 9:00 PM', 'Sunday: 8:00 AM – 9:00 PM']}",Wellspring Psychotherapy Center,"<span class=""street-address"">30 N San Pedro Rd</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903</span>, <span class=""country-name"">USA</span>"
0,ChIJG-zQCoqXhYARSE27feVD_hE,(877) 264-6747,http://www.gatewaylg.com/,,Gateway Learning Group,"<span class=""street-address"">121 Paul Dr Suite B</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903</span>, <span class=""country-name"">USA</span>"
0,ChIJZ0sIdOyahYARQy4jV-_dZdk,(415) 446-3000,http://www.ggrc.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Golden Gate Regional Center,"<span class=""street-address"">4000 Civic Center Dr #310</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903</span>, <span class=""country-name"">USA</span>"
0,ChIJnzJdE1iXhYARbXja6eTN8n0,(415) 459-4907,https://www.plannedparenthood.org/health-center/california/san-rafael/94901/san-rafael-health-center-4114-90200?utm_campaign=san-rafael-health-center&utm_medium=organic&utm_source=local-listing,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 11:30 AM – 8:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",Planned Parenthood - San Rafael Health Center,"<span class=""street-address"">2 H St</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94901</span>, <span class=""country-name"">USA</span>"
0,ChIJISjIE4KXhYARcouyzKcRU5w,(415) 444-0480,http://www.nami.org/,,NAMI,"<span class=""street-address"">555 Northgate Dr #280</span>, <span class=""locality"">San Rafael</span>, <span class=""region"">CA</span> <span class=""postal-code"">94903-3695</span>, <span class=""country-name"">USA</span>"
0,ChIJvdhCVvMuWIgRZy-i4r4G2tA,(864) 631-2084,http://earlyautismproject.com/location/greenville-clinic/,,Early Autism Project,"<span class=""street-address"">17 Caledon Ct</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29615-3170</span>, <span class=""country-name"">USA</span>"
0,ChIJAVw3pSkuWIgRabnraZTBlQM,(864) 520-1614,https://bluesprigautism.com/113-whitsett-street/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",BlueSprig,"3138, <span class=""street-address"">113 Whitsett St</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29601-3138</span>, <span class=""country-name"">USA</span>"
0,ChIJZ6BIRkYuWIgR_ZZOk28LGm0,(864) 609-4950,http://scautism.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 4:00 PM', 'Tuesday: 9:00 AM – 4:00 PM', 'Wednesday: 9:00 AM – 4:00 PM', 'Thursday: 9:00 AM – 4:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",South Carolina Autism Society,"<span class=""street-address"">318 Prado Way</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29607-6512</span>, <span class=""country-name"">USA</span>"
0,ChIJCeNT0mkoWIgRSrlTmE6a6HI,(864) 676-0028,http://www.projecthopesc.org/hope-academy/,,Hope Academy,"<span class=""street-address"">400 Spring Forest Rd</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29615-2247</span>, <span class=""country-name"">USA</span>"
0,ChIJex6Ca0QuWIgRxboh6JwTmrM,(846) 609-4950,http://www.scautism.org/,,"South Carolina Autism Society, Upstate Office","<span class=""street-address"">318 Prado Way</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29607</span>, <span class=""country-name"">USA</span>"
0,ChIJlRKNYM4xWIgR0WqMb-2PIrI,(864) 331-1400,http://www.clarityupstate.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1230'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 12:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","Clarity: The Speech, Hearing, and Learning Center","<span class=""street-address"">29 N Academy St</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29601-2629</span>, <span class=""country-name"">USA</span>"
0,ChIJTeUfon4uWIgR0RX2ABIFzaE,(864) 269-8999,http://www.einsteinacademysc.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1230'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 3:00 PM', 'Tuesday: 8:30 AM – 3:00 PM', 'Wednesday: 8:30 AM – 3:00 PM', 'Thursday: 8:30 AM – 3:00 PM', 'Friday: 8:30 AM – 12:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",Einstein Academy,"<span class=""street-address"">847 Cleveland St</span>, <span class=""locality"">Greenville</span>, <span class=""region"">SC</span> <span class=""postal-code"">29601</span>, <span class=""country-name"">USA</span>"
